# Wlen(nm) Flux Flux_err
1.922730183635610501e+03 3.948483830880087680e+03 9.253742427877915588e+01
1.922736672751307196e+03 3.898299828824751330e+03 9.253742427877915588e+01
1.922743357757843569e+03 3.841580348973730906e+03 9.253742427877915588e+01
1.922749890974655273e+03 3.729343725123072545e+03 9.253742427877915588e+01
1.922756495345985968e+03 3.568784077784036072e+03 9.253742427877915588e+01
1.922763108754344557e+03 3.355672963851861368e+03 9.253742427877915588e+01
1.922769632311016721e+03 3.121919451855577790e+03 9.253742427877915588e+01
1.922776326090130397e+03 2.784235816910435005e+03 9.253742427877915588e+01
1.922782814575698922e+03 2.346844963310103140e+03 9.253742427877915588e+01
1.922789497057835206e+03 1.924761694457732574e+03 9.253742427877915588e+01
1.922796031282046670e+03 1.511927249867621413e+03 9.253742427877915588e+01
1.922802632515096775e+03 1.238856720616304528e+03 9.253742427877915588e+01
1.922809247543930724e+03 1.061819956658462615e+03 9.253742427877915588e+01
1.922815767348172585e+03 1.203411743322076290e+03 9.253742427877915588e+01
1.922822463361104610e+03 1.533129234308328478e+03 9.253742427877915588e+01
1.922828951215339885e+03 1.997459362891228693e+03 9.253742427877915588e+01
1.922835629073797918e+03 2.444820149730900084e+03 9.253742427877915588e+01
1.922842166401910163e+03 2.844686436374240202e+03 9.253742427877915588e+01
1.922848762396475877e+03 3.168936766024080043e+03 9.253742427877915588e+01
1.922855381143212071e+03 3.420546056109648816e+03 9.253742427877915588e+01
1.922861895093891690e+03 3.598269175565205842e+03 9.253742427877915588e+01
1.922868595438992088e+03 3.751583928675868719e+03 9.253742427877915588e+01
1.922875082660687440e+03 3.836363729476852313e+03 9.253742427877915588e+01
1.922881753793011057e+03 3.873663004337538496e+03 9.253742427877915588e+01
1.922888296324715384e+03 3.916497338444741217e+03 9.253742427877915588e+01
1.922894884977402626e+03 3.884599989733208076e+03 9.253742427877915588e+01
1.922901509542651638e+03 3.885419490547715668e+03 9.253742427877915588e+01
1.922908015535454297e+03 3.909264225847254238e+03 9.253742427877915588e+01
1.922914722314271785e+03 3.881936293116474189e+03 9.253742427877915588e+01
1.922921208902215994e+03 3.804296761712552325e+03 9.253742427877915588e+01
1.922927871202742381e+03 3.646077379926076901e+03 9.253742427877915588e+01
1.922934421040911502e+03 3.490215340236974498e+03 9.253742427877915588e+01
1.922941000245143186e+03 3.253543825329592892e+03 9.253742427877915588e+01
1.922947632732712691e+03 3.086169888708495819e+03 9.253742427877915588e+01
1.922954128660119750e+03 3.110454130619741591e+03 9.253742427877915588e+01
1.922960843977384229e+03 3.179196264401782173e+03 9.253742427877915588e+01
1.922967329930372671e+03 3.363119715380199523e+03 9.253742427877915588e+01
1.922973981290261236e+03 3.624677526734194544e+03 9.253742427877915588e+01
1.922980540540960192e+03 3.828449030774590028e+03 9.253742427877915588e+01
1.922987108186954401e+03 4.000753557612963505e+03 9.253742427877915588e+01
1.922993750703837122e+03 4.177316405541693712e+03 9.253742427877915588e+01
1.923000236207625903e+03 4.222419328161341582e+03 9.253742427877915588e+01
1.923006958666257106e+03 4.243299341839086082e+03 9.253742427877915588e+01
1.923013445735599589e+03 4.272042821225532862e+03 9.253742427877915588e+01
1.923020084042810595e+03 4.315880342836000636e+03 9.253742427877915588e+01
1.923026654815297206e+03 4.344999182826952165e+03 9.253742427877915588e+01
1.923033208790086292e+03 4.358791878589439875e+03 9.253742427877915588e+01
1.923039863446471372e+03 4.421550285053302105e+03 9.253742427877915588e+01
1.923046348313235285e+03 4.489530655111977467e+03 9.253742427877915588e+01
1.923053056223129488e+03 4.443833992359827789e+03 9.253742427877915588e+01
1.923059556308340007e+03 4.444834051181377617e+03 9.253742427877915588e+01
1.923066179447629338e+03 4.564755009663586861e+03 9.253742427877915588e+01
1.923072763854352161e+03 4.488855109372335392e+03 9.253742427877915588e+01
1.923079302041759547e+03 4.523168445463188618e+03 9.253742427877915588e+01
1.923085970951038917e+03 4.503962516832329129e+03 9.253742427877915588e+01
1.923092455179572653e+03 4.448173650257518602e+03 9.253742427877915588e+01
1.923099146423227921e+03 4.500561095198994735e+03 9.253742427877915588e+01
1.923105661639021264e+03 4.428730928839550870e+03 9.253742427877915588e+01
1.923112267491949524e+03 4.388918697928565962e+03 9.253742427877915588e+01
1.923118867648568084e+03 4.348684586648028926e+03 9.253742427877915588e+01
1.923125387929232602e+03 4.332248129863348368e+03 9.253742427877915588e+01
1.923132073207981421e+03 4.268146559906626862e+03 9.253742427877915588e+01
1.923138556797067395e+03 4.367024945015255980e+03 9.253742427877915588e+01
1.923145229253776506e+03 4.358529365088598752e+03 9.253742427877915588e+01
1.923151761718071839e+03 4.366378532012204232e+03 9.253742427877915588e+01
1.923158348162998209e+03 4.429822803212966392e+03 9.253742427877915588e+01
1.923164966188363906e+03 4.454515823888895284e+03 9.253742427877915588e+01
1.923171466439707274e+03 4.451589158565579055e+03 9.253742427877915588e+01
1.923178170207713265e+03 4.415094238390941427e+03 9.253742427877915588e+01
1.923184653156139348e+03 4.460508492998172187e+03 9.253742427877915588e+01
1.923191304701985473e+03 4.499519837203719362e+03 9.253742427877915588e+01
1.923197856535912024e+03 4.458614828917398881e+03 9.253742427877915588e+01
1.923204421447998584e+03 4.505603232567964369e+03 9.253742427877915588e+01
1.923211059464159689e+03 4.474835406917283763e+03 9.253742427877915588e+01
1.923217541959341133e+03 4.468175641248172724e+03 9.253742427877915588e+01
1.923224257541624638e+03 4.471473388972563043e+03 9.253742427877915588e+01
1.923230744247195389e+03 4.397147403454409869e+03 9.253742427877915588e+01
1.923237372755065053e+03 4.359222725419094786e+03 9.253742427877915588e+01
1.923243946082948696e+03 4.307100596010204754e+03 9.253742427877915588e+01
1.923250487334145646e+03 4.296007770986549986e+03 9.253742427877915588e+01
1.923257147466360266e+03 4.293521598568585432e+03 9.253742427877915588e+01
1.923263629318806125e+03 4.285104720058287057e+03 9.253742427877915588e+01
1.923270320356365573e+03 4.279360916196341350e+03 9.253742427877915588e+01
1.923276830060656266e+03 4.251420922160552436e+03 9.253742427877915588e+01
1.923283433400230024e+03 4.286284839561396439e+03 9.253742427877915588e+01
1.923290030349590097e+03 4.259306521908950344e+03 9.253742427877915588e+01
1.923296545808633709e+03 4.284552255440705267e+03 9.253742427877915588e+01
1.923303230185369102e+03 4.274450317740010178e+03 9.253742427877915588e+01
1.923309711393865882e+03 4.284873271674960961e+03 9.253742427877915588e+01
1.923316375754106502e+03 4.279090608105336287e+03 9.253742427877915588e+01
1.923322910586917033e+03 4.281945703878562199e+03 9.253742427877915588e+01
1.923329486624650826e+03 4.262716673169902606e+03 9.253742427877915588e+01
1.923336109326228552e+03 4.252677942339361834e+03 9.253742427877915588e+01
1.923342596858643446e+03 4.230447206331820780e+03 9.253742427877915588e+01
1.923349307611572613e+03 4.269782433085086268e+03 9.253742427877915588e+01
1.923355788174908412e+03 4.167047403342648067e+03 9.253742427877915588e+01
1.923362423722014682e+03 4.207661830477559306e+03 9.253742427877915588e+01
1.923368985816355917e+03 4.167156260265302080e+03 9.253742427877915588e+01
1.923375532415505859e+03 4.155548718375350290e+03 9.253742427877915588e+01
1.923382183003259570e+03 4.066271069797539894e+03 9.253742427877915588e+01
1.923388663110155676e+03 4.084121922961533528e+03 9.253742427877915588e+01
1.923395357096157795e+03 4.088788445635842891e+03 9.253742427877915588e+01
1.923401859652328540e+03 4.084075076113455452e+03 9.253742427877915588e+01
1.923408464247270103e+03 4.080340620450201641e+03 9.253742427877915588e+01
1.923415055739377749e+03 4.057009177635880860e+03 9.253742427877915588e+01
1.923421570759990118e+03 3.978593029117299920e+03 9.253742427877915588e+01
1.923428251371072520e+03 3.952241742655450707e+03 9.253742427877915588e+01
1.923434730830722401e+03 3.934520636504976210e+03 9.253742427877915588e+01
1.923441392349373473e+03 3.871333554777218524e+03 9.253742427877915588e+01
1.923447925816510406e+03 3.834476492999684524e+03 9.253742427877915588e+01
1.923454497317052301e+03 3.714938085746975503e+03 9.253742427877915588e+01
1.923461120346357347e+03 3.713098966939013735e+03 9.253742427877915588e+01
1.923467601645236982e+03 3.699020252063890894e+03 9.253742427877915588e+01
1.923474314420028122e+03 3.759861700334291982e+03 9.253742427877915588e+01
1.923480793231215557e+03 3.705612219992693554e+03 9.253742427877915588e+01
1.923487420137987556e+03 3.671057012228402073e+03 9.253742427877915588e+01
1.923493986657817686e+03 3.652428388802307836e+03 9.253742427877915588e+01
1.923500522918497154e+03 3.639938128415544725e+03 9.253742427877915588e+01
1.923507179627664982e+03 3.607629600833205131e+03 9.253742427877915588e+01
1.923513657980076005e+03 3.620432281220404093e+03 9.253742427877915588e+01
1.923520339218228628e+03 3.614166974907031999e+03 9.253742427877915588e+01
1.923526850302017465e+03 3.593178238588946442e+03 9.253742427877915588e+01
1.923533440449165255e+03 3.536728902857569210e+03 9.253742427877915588e+01
1.923540042166623607e+03 3.475055355622372645e+03 9.253742427877915588e+01
1.923546541038761461e+03 3.426900544106754296e+03 9.253742427877915588e+01
1.923553233573663647e+03 3.380368701404550393e+03 9.253742427877915588e+01
1.923559711275522659e+03 3.401188346802359320e+03 9.253742427877915588e+01
1.923566354232676758e+03 3.367030095827927198e+03 9.253742427877915588e+01
1.923572902033488617e+03 3.357209933723591803e+03 9.253742427877915588e+01
1.923579453270054728e+03 3.335507248105096096e+03 9.253742427877915588e+01
1.923586092333292299e+03 3.284364912621693293e+03 9.253742427877915588e+01
1.923592569574895606e+03 3.184186368724088879e+03 9.253742427877915588e+01
1.923599264264436442e+03 3.102504175414977908e+03 9.253742427877915588e+01
1.923605759224805752e+03 3.026220974906582796e+03 9.253742427877915588e+01
1.923612361747713749e+03 2.822732774082493052e+03 9.253742427877915588e+01
1.923618948415977229e+03 2.764253614324400132e+03 9.253742427877915588e+01
1.923625458587755929e+03 2.565553660239983401e+03 9.253742427877915588e+01
1.923632137148168567e+03 2.419533137610106223e+03 9.253742427877915588e+01
1.923638613737139849e+03 2.327035162070641945e+03 9.253742427877915588e+01
1.923645266467143983e+03 2.337806265554039783e+03 9.253742427877915588e+01
1.923651801818264630e+03 2.350730243361758767e+03 9.253742427877915588e+01
1.923658361750438871e+03 2.361262711330417915e+03 9.253742427877915588e+01
1.923664989439831970e+03 2.432030906253045487e+03 9.253742427877915588e+01
1.923671465567066889e+03 2.379157544053990932e+03 9.253742427877915588e+01
1.923678167423775903e+03 2.360460064803243768e+03 9.253742427877915588e+01
1.923684652536724798e+03 2.358039713280189972e+03 9.253742427877915588e+01
1.923691261148425838e+03 2.293232117625100273e+03 9.253742427877915588e+01
1.923697839046247509e+03 2.216697568546113416e+03 9.253742427877915588e+01
1.923704354227979366e+03 2.151419917544645614e+03 9.253742427877915588e+01
1.923711025095394689e+03 2.047142481141710732e+03 9.253742427877915588e+01
1.923717500567907109e+03 1.921523765282800241e+03 9.253742427877915588e+01
1.923724156777122744e+03 1.832284974278463324e+03 9.253742427877915588e+01
1.923730685963980704e+03 1.715087714030797770e+03 9.253742427877915588e+01
1.923737248295380141e+03 1.610559032044222022e+03 9.253742427877915588e+01
1.923743870899096464e+03 1.440995276188415119e+03 9.253742427877915588e+01
1.923750345908388908e+03 1.317442159365425596e+03 9.253742427877915588e+01
1.923757048631943462e+03 1.161160269938694000e+03 9.253742427877915588e+01
1.923763530189581161e+03 9.849446734024186298e+02 9.253742427877915588e+01
1.923770138587001384e+03 7.881280754277214555e+02 9.253742427877915588e+01
1.923776714009239186e+03 5.918844148273946075e+02 9.253742427877915588e+01
1.923783227895105483e+03 4.482701768146830545e+02 9.253742427877915588e+01
1.923789897367125832e+03 2.742895349653301196e+02 9.253742427877915588e+01
1.923796371719603940e+03 1.441135920907377113e+02 9.253742427877915588e+01
1.923803025098259695e+03 8.440758272638349524e+01 9.253742427877915588e+01
1.923809554422396786e+03 7.494043115776240427e+01 9.253742427877915588e+01
1.923816112840506548e+03 8.210488667894360049e+01 9.253742427877915588e+01
1.923822736662835041e+03 9.085459088774916836e+01 9.253742427877915588e+01
1.923829210550612061e+03 9.990467958774659962e+01 9.253742427877915588e+01
1.923835907824554397e+03 9.833138849586005392e+01 9.253742427877915588e+01
1.923842392135115006e+03 8.640926317440434445e+01 9.253742427877915588e+01
1.923848993999046570e+03 6.785460145199051851e+01 9.253742427877915588e+01
1.923855573256681055e+03 4.699783406894452042e+01 9.253742427877915588e+01
